country,year,I_VE0,I_VE0_min,I_VE0_max,Ires_VE0,Ires_VE0_min,Ires_VE0_max,D_VE0,D_VE0_min,D_VE0_max,Ires2_VE0,Ires2_VE0_min,Ires2_VE0_max,I_VE1,I_VE1_min,I_VE1_max,Ires_VE1,Ires_VE1_min,Ires_VE1_max,D_VE1,D_VE1_min,D_VE1_max,Ires2_VE1,Ires2_VE1_min,Ires2_VE1_max,I_VE2,I_VE2_min,I_VE2_max,Ires_VE2,Ires_VE2_min,Ires_VE2_max,D_VE2,D_VE2_min,D_VE2_max,Ires2_VE2,Ires2_VE2_min,Ires2_VE2_max,I_VE3,I_VE3_min,I_VE3_max,Ires_VE3,Ires_VE3_min,Ires_VE3_max,D_VE3,D_VE3_min,D_VE3_max,Ires2_VE3,Ires2_VE3_min,Ires2_VE3_max
Cameroon,2029,2507.878166605425,2113.868065369652,3121.233504962121,42.823022846054265,28.357743688430947,63.39011071742396,6.420168106509888,4.869233849998863,8.587006958126027,364.4051329721646,247.24631610707755,525.641842600498,2199.4994507673528,1842.2428442345163,2769.7765793908497,37.557332921632856,25.000412921190076,55.304430392568584,5.630718593964424,4.185692957641805,7.5503435809454285,344.48050308830284,234.88215579063234,499.9983512627946,2119.8676754590892,1774.4506873172834,2657.597532393547,36.197588505534135,24.042962951545988,52.926921652092574,5.4268612491752695,4.03166486374536,7.3004339699178,345.5158240708964,235.18323593454647,501.080062277366,1805.1670432934416,1521.56682555397,2246.5710283029775,30.823949331052827,20.411965510408372,45.62528189823549,4.6212276308312115,3.505051972343128,6.180378025962296,262.26570657632857,177.94719325256216,378.3069779136599
Cameroon,2030,2816.492143177737,2377.562057571895,3492.6797724271896,48.09272994161714,31.89522399079915,70.93491113766085,7.210219886535008,5.576792788163133,9.760022137931639,453.109223611804,306.91618974203703,673.1611126249323,2504.041132182181,2123.9790817880357,3100.5827867224552,42.757503948463615,28.49338394749882,62.94154995014798,6.4103452983863844,4.849645547901535,8.673707147566246,432.9278666912661,293.67421218318765,642.5143501846145,2423.258253992954,2051.588488362174,3004.555185878084,41.37810399023128,27.522257164586268,60.98495644725844,6.2035411302219625,4.693340141253396,8.420174034149296,433.96843090883596,294.69190147347786,644.5179218494388,2027.2168160543847,1711.3007669993426,2513.727577097061,34.61553802085505,22.957264608610497,51.053484989393446,5.189675049099226,4.014213858820536,7.024335302029615,326.08681183693614,220.87975361146601,484.40662253334807
Central African Republic,2021,63.796038403351744,33.80587985453114,117.49066107167832,0.3154395118853728,0.147737463160851,0.729700793599006,0.16983523232367986,0.08078178457924841,0.3486003273611208,0.3154395118853728,0.147737463160851,0.729700793599006,45.933147650413254,24.34023349526242,84.59327597160838,0.2271164485574684,0.10637097347581276,0.5253845713912842,0.12228136727304953,0.058162884897058856,0.25099223570000695,0.2271164485574684,0.10637097347581276,0.5253845713912842,28.07025689747477,14.8745871359937,51.69589087153845,0.13879338522956405,0.06500448379077446,0.32106834918356264,0.07472750222241914,0.035543985214869296,0.15338414403889314,0.13879338522956405,0.06500448379077446,0.32106834918356264,45.933147650413254,24.34023349526242,84.59327597160838,0.2271164485574684,0.10637097347581276,0.5253845713912842,0.12228136727304953,0.058162884897058856,0.25099223570000695,0.2271164485574684,0.10637097347581276,0.5253845713912842
Central African Republic,2022,128.78269579417713,74.71936136014935,219.16210689347335,0.6367660393543089,0.3571976072783528,1.1916669061076928,0.3428400823447487,0.19010376095115128,0.6177534219200722,2.5333188519490606,1.2531073785516988,4.980049131110669,92.72354097180755,53.79794017930754,157.7967169633008,0.4584715483351025,0.257182277240414,0.8580001723975388,0.24684485928821906,0.13687470788482892,0.444782463782452,1.823989573403324,0.9022373125572232,3.585635374399682,65.59583152590719,38.22429673225653,111.91607557972773,0.3243385889798481,0.17981468104926882,0.6079925149021861,0.17462656875700466,0.09725166859349405,0.31194776288844117,1.424637022858967,0.6970821801158822,2.8205901135961353,92.72354097180755,53.79794017930754,157.7967169633008,0.4584715483351025,0.257182277240414,0.8580001723975388,0.24684485928821906,0.13687470788482892,0.444782463782452,1.823989573403324,0.9022373125572232,3.585635374399682
Central African Republic,2023,195.13954991942745,129.71968408144403,327.1681527800822,0.9648675045766092,0.6049639546853317,1.814126978689718,0.5194926146756328,0.2861263145925894,0.8958053030472177,6.690774362579088,3.8694634496518994,12.945204471980244,140.4944722052697,93.39592955182327,235.54577839828087,0.6946749178189562,0.43555657873189757,1.306071258927122,0.37401869966146906,0.20600599908826747,0.6449356919975159,4.816970492491746,2.785745945012854,9.31974634149533,112.810417278766,74.16199234790645,188.73423824793932,0.5577911082348587,0.3593123530080412,1.0565444040069927,0.3003193287008853,0.16358116891517852,0.5128618676025138,4.4102144607118134,2.441021540877497,8.638889649559385,140.4944722052697,93.39592955182327,235.54577839828087,0.6946749178189562,0.43555657873189757,1.306071258927122,0.37401869966146906,0.20600599908826747,0.6449356919975159,4.816970492491746,2.785745945012854,9.31974634149533
Central African Republic,2024,262.9417501960845,194.07747199953704,427.2892910291648,1.30011548384454,0.8505769657176113,2.444648499798996,0.699992889053763,0.4601140443966067,1.1801360470897917,12.828288882701493,8.027685171467741,24.74960658372036,189.29994361010571,139.72408239709551,307.5997680767563,0.9359935711801676,0.6123537378577433,1.7598744679707534,0.503946651022655,0.33126230928068456,0.8495639418191325,9.234843097304257,5.7792516869445025,17.81574444034673,169.9416986688598,124.831995206161,277.82799952962,0.8402767290681773,0.5491844742614489,1.5880577679073566,0.4524119145522088,0.28319120174500106,0.7673368933399525,9.660919368161524,5.879143920819796,18.901341140527613,189.29994361010571,139.72408239709551,307.5997680767563,0.9359935711801676,0.6123537378577433,1.7598744679707534,0.503946651022655,0.33126230928068456,0.8495639418191325,9.234843097304257,5.7792516869445025,17.81574444034673
Central African Republic,2025,329.92686736645345,251.39183815120248,528.7159270495099,1.6313233956934292,1.123421730261886,2.916294280331216,0.8783179578445679,0.5885420408795627,1.4291041585189403,20.713454050987856,12.726197537273233,37.50457641704656,254.7531783141139,195.47490291401644,407.8463470881991,1.2596270901741364,0.8486285065730788,2.2364306998602874,0.6781936042897021,0.4569816991536547,1.0917149116404086,17.047798408269188,10.160651865857242,30.773863954547622,234.95921587727557,179.15579501116412,373.0347041495296,1.1617558429051893,0.7642646429000651,2.0879963184984898,0.6254989183311144,0.407857126087124,1.0221446149744535,17.48025357092002,10.311798100645525,31.536076296028074,237.51150720919387,180.98107632192966,380.58927352894136,1.174375647395859,0.8087485360765483,2.0993034926348715,0.6322935250521999,0.42370616569520525,1.0287224849275542,14.909979661204732,9.160596667007466,26.994546322724673
Central African Republic,2026,398.92846585872365,307.3154758143324,625.6358078522363,1.97250179943846,1.313824432404697,3.4287144885946743,1.0620112216260431,0.6909909907268681,1.6868121757319576,30.594089651301218,18.610915244104334,52.01149882638806,321.97458618226074,247.39835494786325,501.8880615266842,1.5920033413781884,1.0488780432433984,2.722515202283211,0.8571477166160837,0.5562688762634997,1.3611986981306143,26.84861165740494,15.989172886154915,46.31480167305854,301.5944202511431,224.93203204143992,466.05465550946485,1.4912336109317774,0.9620600577873089,2.5649664012145728,0.802892463432139,0.5057539235688356,1.2518669327019807,27.289666372179013,16.14299990568027,46.53149974309721,287.1687926438557,221.23723126578733,450.3220780234614,1.4199060952275446,0.9457575265711136,2.4679233109254235,0.7644891412601806,0.4974462584838236,1.2141110689743138,22.020406047780952,13.39529238967501,37.43362461818835
Central African Republic,2027,467.8892921159728,377.3086088919262,705.8065646019508,2.313478604867428,1.612127165117711,4.0414859273753985,1.2455959432130417,0.9250977664246589,1.950394658284019,42.51857668228277,28.91058217762395,74.09112134917243,389.5366925628607,313.86039738735394,579.8501277823659,1.926064176377065,1.3349262322022466,3.313132269508531,1.0370088227380512,0.7879917043926343,1.619195455561942,38.688577575857146,26.230557618713316,67.08494411244067,369.0625698362634,299.5904944446072,544.7348068675778,1.8248298765554047,1.2476605646293104,3.1357930937183847,0.9825034415745636,0.7234625975207434,1.509325561290202,39.13886150894129,26.387766900744136,67.87019046581447,336.79065716408167,271.6037221703122,507.9944688432557,1.6652614043478018,1.1604632392319392,2.90871400200403,0.8965904613428392,0.6659315119878984,1.4037152917392044,30.600620778186894,20.806374365111953,53.31618361835867
Central African Republic,2028,537.7367441041441,440.881864787066,810.0825714033886,2.658839331222941,1.8422118116234398,4.672031433664939,1.4315410039490533,1.0651495027318028,2.237377963135229,56.48936567924694,37.71788556234431,98.90436763634763,458.1274584290198,377.0319097185402,680.7053504282117,2.2652112182022885,1.565816591221187,3.9314109859843933,1.2196083845241046,0.9238516929845045,1.8800492742337176,52.58281223162966,34.538081654739926,91.65636975057953,437.5791542942139,361.5563921324732,649.1556374786477,2.1636101284077407,1.493896359021247,3.76625849892651,1.1649055206169776,0.8507196962096688,1.7929116971663468,53.05035032774961,34.910141475388606,92.67340681408533,387.0446471918506,317.3503817443598,582.9844388391325,1.9137422580401056,1.326013815748336,3.362221599261792,1.030374600376614,0.7667201591138948,1.6101525725331465,40.652017046684755,27.14310530459077,71.16745816453428
Central African Republic,2029,608.3932182384882,494.9707774601601,908.948515459738,3.0082002675802046,2.1659265730684014,5.311773156393263,1.6196398107105077,1.2098773385852364,2.513942000920645,72.53197290462366,47.41135638778304,127.88481850463113,527.6780338794662,432.4110212567487,777.7141305463422,2.609104038517021,1.846130170638323,4.561116504645826,1.4047631125526652,1.0448755784202775,2.1730477643946715,68.55950853747964,44.18842009890478,120.62191147344902,507.0399717605215,411.73835083651403,746.0729371490238,2.5070591403698987,1.7585097788742432,4.378143868362682,1.349821298571668,0.9707738534385429,2.0731637527655966,69.04860491887906,44.57589332324324,121.47428589163296,437.8749008730958,356.2591732742448,654.0826878027146,2.1650724473670224,1.558811010745914,3.82225919142588,1.1656928451937136,0.8708582983432495,1.8089861364702005,52.19259729244627,34.11605496463571,92.00538762534943
Central African Republic,2030,679.761539795811,581.527283491159,991.5475542473614,3.361080933520388,2.3577468937585473,5.756690931748426,1.8096336688808956,1.3410406231325933,2.7438524875276853,90.66659704942222,61.99459726466839,152.93428143533603,598.2969657588833,506.772950653657,859.1373185792146,2.9582793471947983,2.060170324739264,5.019576380349088,1.5927619758419689,1.198761861588889,2.3997619940399497,86.66639432784511,59.197468263526225,145.5105178162612,577.3138781897429,494.5257466391743,826.9411746400532,2.8545284707091843,1.9703807323518492,4.857874952326708,1.5369016490667906,1.1384365895046302,2.286854598051833,87.15048541794319,59.369856653722266,146.56249638157516,489.2113845590051,418.54017492854115,713.4738889098167,2.418905690952001,1.6968254600184014,4.142156553856433,1.3023587550477516,0.965228739932934,1.9742922640445384,65.23653150033067,44.606120941234536,110.02497386125273
Chad,2021,163.4092309210689,92.17046591804966,285.5749823481835,0.19780687402995384,0.09554329552822713,0.4262453432094486,0.5131875595514084,0.24879423692483796,0.9752957099705832,0.19780687402995384,0.09554329552822713,0.4262453432094486,117.6546462631696,66.36273546099575,205.6139872906921,0.14242094930156673,0.06879117278032354,0.306896647110803,0.369495042877014,0.17913185058588332,0.7022129111788199,0.14242094930156673,0.06879117278032354,0.306896647110803,71.90006160527031,40.555005003941844,125.65299223320073,0.08703502457317967,0.042039050032419936,0.1875479510121574,0.22580252620261965,0.10946946424692867,0.4291301123870566,0.08703502457317967,0.042039050032419936,0.1875479510121574,117.6546462631696,66.36273546099575,205.6139872906921,0.14242094930156673,0.06879117278032354,0.306896647110803,0.369495042877014,0.17913185058588332,0.7022129111788199,0.14242094930156673,0.06879117278032354,0.306896647110803
Chad,2022,329.25610556956354,207.97996136603388,522.3741132726936,0.3985645157919565,0.19203149401238845,0.7693192280693896,1.0340305522046205,0.5839134388179025,1.8515916440309028,4.2806184500858615,2.0576789410482044,8.687225306890996,237.06439601008572,149.7455721835444,376.1093615563394,0.2869664513702087,0.1382626756889197,0.5539098442099604,0.7445019975873266,0.4204176759488898,1.33314598370225,3.0820452840618207,1.481528837554707,6.254802220961516,167.74997877955758,105.91998060090384,267.0115766536579,0.2030613493126544,0.09779774929738294,0.39500136088213667,0.5268197013072301,0.29737528416667924,0.9416152047263742,2.4551095633826137,1.1799973428289918,4.988669328721469,237.06439601008572,149.7455721835444,376.1093615563394,0.2869664513702087,0.1382626756889197,0.5539098442099604,0.7445019975873266,0.4204176759488898,1.33314598370225,3.0820452840618207,1.481528837554707,6.254802220961516
Chad,2023,498.19340483667315,332.4687241147848,743.6568206445219,0.6030631165547925,0.3305544116734063,1.135117490413772,1.5645790398232338,0.9485808353930062,2.5474578594411175,12.308443401103268,6.864796048208863,23.026660155834414,358.68772085230705,239.37282574649996,535.4068197783295,0.4341914860917174,0.2379937810313007,0.8172503172656911,1.126460696667528,0.6829649183440348,1.834090211304252,8.861516972351223,4.9422128567824295,16.577814546268073,288.1551839766296,193.15635481171182,428.9718235247396,0.3488118502037099,0.19681533557133585,0.6555815397055295,0.9049528891576666,0.5511027146887456,1.4967459247916548,8.225462267868782,4.5307238362263575,15.29398064624863,358.68772085230705,239.37282574649996,535.4068197783295,0.4341914860917174,0.2379937810313007,0.8172503172656911,1.126460696667528,0.6829649183440348,1.834090211304252,8.861516972351223,4.9422128567824295,16.577814546268073
Chad,2024,670.2003889875404,465.688972701006,964.5806371830846,0.8112775708694172,0.46976121888709965,1.4590457714054437,2.1047678891595303,1.315615425387513,3.4611085515669817,24.35371481939961,14.020502221460044,43.68007370768863,482.50952585964063,335.2804342502077,694.4165248202116,0.5840777810530948,0.3382119781162045,1.0504156001452103,1.5153237344089965,0.9472015290497948,2.49169470004478,17.532432067248738,10.093464807525171,31.44557380181616,433.5446518326128,300.9797438443596,628.7966017135104,0.5248058010433774,0.3149676446933293,0.9283505841781504,1.3615492868821597,0.8391085043172879,2.2188655714529224,18.543918147599143,10.519168860755164,34.01156096927992,482.50952585964063,335.2804342502077,694.4165248202116,0.5840777810530948,0.3382119781162045,1.0504156001452103,1.5153237344089965,0.9472015290497948,2.49169470004478,17.532432067248738,10.093464807525171,31.44557380181616
Chad,2025,844.6425791461137,625.2468991176827,1244.4631042742728,1.0224398420563705,0.5775761867286068,1.776492186718384,2.6526045159258747,1.7562457611785,4.460996801526221,40.43170458335568,23.845818152378722,70.08031711380809,653.662588711227,480.573034977844,973.8415019622516,0.7912585636349401,0.44372139163179347,1.37730770689362,2.052830839359392,1.3492312029196154,3.474918581280934,33.49629199971424,19.38670217093814,59.12122503813802,603.7450572859714,451.3772975161847,901.2328862641012,0.7308333918446679,0.4200070042853159,1.2570977048255325,1.8960645662023297,1.277122460881457,3.196680355729221,34.520186273443834,20.206660233695903,61.84322922998217,608.0728995803344,450.1365387975796,895.8598135520401,0.7360722449419944,0.4158249446368449,1.278897939608573,1.9096561779653176,1.264406000785996,3.211308629279374,29.105232444454554,17.16704043164871,50.445582833974086
Chad,2026,1022.4618480374074,766.1278327572652,1454.561515994108,1.2376900670492812,0.7073790732652663,2.0767135194477593,3.2110468764288567,2.1509396119758137,5.026439002067393,60.65552578536743,36.103238926967464,101.32409841391136,827.9152963141053,618.4496281549442,1178.8653898555626,1.002191466188224,0.5710252338059888,1.6636174566397584,2.600072395150941,1.7363261669043792,4.021911325501593,53.59147675098788,31.56126327337009,90.1605288399806,777.0468827378252,592.2753839485096,1104.8613694394542,0.9406152515541368,0.5468581016140526,1.5438966385161894,2.440319871536945,1.6628407558933607,3.7383680456712183,54.635307372748564,32.396991960827414,92.93438295753027,736.0556996053281,551.5543020370457,1047.054666390036,0.8909954243722491,0.5092596226745506,1.4949401380200835,2.311586842709142,1.5485144197639822,3.6182005456199184,43.66078005821157,25.99008010064455,72.93026290281104
Chad,2027,1202.5050527586654,927.532038154648,1751.0816484455163,1.4556323663643638,0.8689126790777202,2.3567795496624067,3.776473519244077,2.642117602022178,5.868801391965439,85.10278643246444,54.48750566967314,142.6228682996516,1004.6306949385972,777.6166666253046,1470.7369658114212,1.2161054562231717,0.730204062837328,1.962385148104706,3.1550480452050205,2.2203439470331947,4.913585845071685,77.9089895316002,49.86233986244919,131.2552325661891,953.0797360794072,739.7409110538542,1395.7939729554769,1.153703020524122,0.7057405909119973,1.884957320801256,2.993151984496788,2.145957450740959,4.663208763755097,78.97167038886488,50.71328014692041,134.08021201315924,865.6274992743649,667.6975483847704,1260.4070001885543,1.0478420878716184,0.6255280508229184,1.6965086620233405,2.7185077692934905,1.902053812118477,4.22425624685188,61.2543755965576,39.22253822374435,102.6463954547599
Chad,2028,1385.3155406883343,1076.3599880435095,1965.2539047675014,1.6769244620032282,1.0275464951639874,2.7890005220145944,4.3505908297058395,3.1244781519940665,6.709468928444128,113.82597826137112,75.35038271299999,195.50211602778018,1184.1941406167205,924.0112146470279,1680.2828417761416,1.4334670072165396,0.8865076182514627,2.4095212891762023,3.7189680021914695,2.6956188336382225,5.671371778942694,106.50625978114876,70.64303738914607,185.51418132549637,1131.9628925790696,885.6477057665334,1604.3363559735976,1.3702410814669632,0.861747191057618,2.2747949753211416,3.5549354896970344,2.6203293803966345,5.380279647423556,107.59115960371052,71.51071779793554,186.55829755406654,997.1792783807144,774.7963700899076,1414.4961004366733,1.2070855164798542,0.7397021291363948,2.0074918147815546,3.131646831840348,2.2492248792122194,4.829043878986878,81.92322134152941,54.23802568073655,140.69748736675484
Chad,2029,1570.871588156466,1261.5313118591096,2235.720216965142,1.9015400574634012,1.1647936703544204,3.1680304839211706,4.933330584513032,3.5418079782584955,7.507407608636182,146.88979801651016,95.63522907719695,251.45694833775855,1366.5770793326421,1106.361676900259,1946.2216748924711,1.6542415545321627,1.021522863730589,2.78257282129944,4.29174259207157,3.1061619931653466,6.513023821446465,139.44868109092855,90.84963533131706,241.3032354981974,1313.6462065276519,1079.224056936809,1869.2683891763334,1.5901687330017222,0.9964662300467783,2.6459385087296288,4.125512904271131,3.0299718597981053,6.245039671406794,140.55759298173848,91.73563584215078,242.3728556387715,1130.6952470579342,908.1128914795682,1609.056508747599,1.3687065965636291,0.83847633270698,2.2802023156006883,3.550954442190103,2.5495692845402282,5.4030260397372025,105.71330046638953,68.83630993129475,180.95526328114386
Chad,2030,1759.1500734714011,1464.609775847254,2443.780471886255,2.12945116393713,1.3609623745082584,3.6615858920333646,5.524620169869922,4.138301502510979,8.501285525077973,184.35827732864055,120.1464501877837,334.2007233798159,1551.864026313709,1316.5611402372017,2150.062359094384,1.878531403852744,1.2156036622848074,3.2704594486017733,4.873637235366688,3.6963067872531705,7.431143414224063,176.81184724582127,114.24351018510173,323.90286262461706,1498.0814313442804,1265.725403184828,2071.868847349008,1.8134275726422504,1.1901244312597108,3.1316840622551045,4.704732709575027,3.6188316549431536,7.1673890969114655,177.933173871917,115.31431104365923,324.98296508053795,1266.1585708901407,1054.2097121311822,1758.7148523106569,1.5326849500625146,0.9796430092715704,2.6352596695545247,3.9763777317700617,2.978817205477649,6.117854162948224,132.67010859622295,86.4681175085528,240.47777762426512
Comoros,2021,0.12816537584925106,0.09882764859462037,0.16390985391176216,0.00014310246783458822,8.96163987527871e-05,0.0002373760634549809,0.0003281033621740828,0.00021791639005870757,0.00045961332335859114,0.00014310246783458822,8.96163987527871e-05,0.0002373760634549809,0.09227907061146076,0.07115590698812668,0.11801509481646877,0.00010303377684090354,6.452380710200671e-05,0.00017091076568758625,0.0002362344207653396,0.00015689980084226943,0.00033092159281818557,0.00010303377684090354,6.452380710200671e-05,0.00017091076568758625,0.056392765373670474,0.043484165381632967,0.07212033572117536,6.296508584721882e-05,3.943121545122633e-05,0.00010444546792019161,0.0001443654793565964,9.588321162583132e-05,0.0002022298622777801,6.296508584721882e-05,3.943121545122633e-05,0.00010444546792019161,0.09227907061146076,0.07115590698812668,0.11801509481646877,0.00010303377684090354,6.452380710200671e-05,0.00017091076568758625,0.0002362344207653396,0.00015689980084226943,0.00033092159281818557,0.00010303377684090354,6.452380710200671e-05,0.00017091076568758625
Comoros,2022,0.25807539341363017,0.20666478276798456,0.31594950484106027,0.00028815290744601304,0.0001857716138697899,0.0004289403656622183,0.0006606730071388932,0.0004556988257182683,0.0008957628179561864,0.0033140046660758184,0.002086231378398617,0.005189196699038471,0.1858142832578137,0.14879864359294886,0.22748364348556338,0.0002074700933611294,0.00013375556198624877,0.00030883706327679717,0.00047568456514000324,0.00032810315451715325,0.0006449492289284542,0.002386083359574589,0.0015020865924470043,0.0037362216233077,0.13149632572089245,0.10584131928709978,0.16129273730402283,0.00014682162477308808,9.432255079764488e-05,0.00021888049473692435,0.0003366305938454846,0.0002333816350594761,0.0004543208636222092,0.0019018211823367763,0.0011965923308702403,0.00298187537182856,0.1858142832578137,0.14879864359294886,0.22748364348556338,0.0002074700933611294,0.00013375556198624877,0.00030883706327679717,0.00047568456514000324,0.00032810315451715325,0.0006449492289284542,0.002386083359574589,0.0015020865924470043,0.0037362216233077
Comoros,2023,0.3892103712303514,0.3269976772147224,0.4655449397002277,0.00043457107085918936,0.0002783889583658239,0.0006390413461211744,0.0009963785503496996,0.0007273873933061522,0.001305873136661102,0.009553331352499164,0.006020839721084194,0.01396548411295879,0.2802313265557645,0.2354382164652717,0.3351921587377359,0.00031289101388707566,0.00020043996243669144,0.00046010952569697455,0.0007173921959827572,0.0005237187179693131,0.000940228078575151,0.006878391771597778,0.00433500037628302,0.010055138258196514,0.22532598957798095,0.18756572887119216,0.2698217179695226,0.0002515867094542462,0.00016062997979135335,0.0003691784117878374,0.0005768345333196312,0.0004279662230179462,0.0007475500732469489,0.006387712885599077,0.004003961625912153,0.009390004663270158,0.2802313265557645,0.2354382164652717,0.3351921587377359,0.00031289101388707566,0.00020043996243669144,0.00046010952569697455,0.0007173921959827572,0.0005237187179693131,0.000940228078575151,0.006878391771597778,0.00433500037628302,0.010055138258196514
Comoros,2024,0.5215754154411774,0.4317634856158607,0.6198163935656389,0.0005823626593134924,0.0003892108737100607,0.0008333433630809043,0.0013352330635294145,0.0010109813758722146,0.0017337828110009891,0.01888999662010736,0.012443440934447157,0.026837103577734837,0.3755338750135439,0.3108693737017444,0.44626721301807426,0.00041930064117420515,0.00028023153112078953,0.0006000065248071509,0.0009613667200346725,0.0007279059415307204,0.001248321874550851,0.013600770422383666,0.008959259419128118,0.01932267076264089,0.3380555646200072,0.276281283875795,0.40117696996439833,0.00037745440406025877,0.0002519001861792457,0.0005375443246500448,0.0008654222454272185,0.0006633761767428081,0.0011186956503240555,0.014396373616041994,0.009514122047852763,0.020560963114456238,0.3755338750135439,0.3108693737017444,0.44626721301807426,0.00041930064117420515,0.00028023153112078953,0.0006000065248071509,0.0009613667200346725,0.0007279059415307204,0.001248321874550851,0.013600770422383666,0.008959259419128118,0.01932267076264089
Comoros,2025,0.6686006192566422,0.5589636070921249,0.7795636352800417,0.0007465229823372654,0.0005029071726092042,0.001079667181198958,0.001711617585297004,0.0012746422535954809,0.0021661609951560473,0.032640181598962204,0.022124076850814266,0.04707673836992666,0.5210498142702285,0.4340185316847367,0.6121411868262455,0.0005817758017151655,0.00039278696477816237,0.0008439402131298747,0.0013338875245317847,0.0009843970814468021,0.0016919843451201025,0.027290350045680957,0.018599651682490923,0.03947605956321188,0.483310325097085,0.3979311228911777,0.5657425823881118,0.0005396379466220256,0.0003660457802105772,0.0007779142137147496,0.0012372744322485378,0.0009173932133618997,0.0015692961561416601,0.0280988861780958,0.019163486633263938,0.04057581798232648,0.4813915500241421,0.402453100553565,0.5612846624183304,0.0005374955470360363,0.00036209254719694656,0.0007773588199968715,0.001232362368061804,0.0009177411007773804,0.0015596323874176707,0.023500858685097426,0.015929287329610426,0.03389513330482525
Comoros,2026,0.8172893845839325,0.688743207437539,0.9589089564645316,0.000912540747405424,0.0006180719166655568,0.0013153072840332498,0.0020922608245348678,0.0015577543638982533,0.0026846942351993874,0.04988062581105476,0.03406371406349358,0.07127497815892701,0.6683031477879868,0.5597853867896644,0.7838190271757598,0.0007461908419210812,0.0005047453414552512,0.0010772855521364853,0.0017108560583372462,0.0012646965843714142,0.002220831924740179,0.044480754460562086,0.030258054465416878,0.0639275277467546,0.6301540431096857,0.5234714277201731,0.737942380195789,0.0007035956324975463,0.0004787296034601055,0.001010548860494984,0.0016131943503607956,0.0011969659704723606,0.002096620276801385,0.04529705244815471,0.030906692795979726,0.06513954776924732,0.5884468285911014,0.49589397152425707,0.6904124427971176,0.0006570276317050697,0.00044501072442299113,0.000947018642080698,0.0015064238811932195,0.0011215808272022412,0.001932973869535374,0.03591390352386085,0.024525783487205573,0.05131776006701964
Comoros,2027,0.9668007400151286,0.8309197669791645,1.1211137352230944,0.0010794769717150526,0.0007360098297787744,0.0015436207965556564,0.002475009894438729,0.0018305524243096673,0.003178355956040847,0.07064449652266525,0.048690046153088834,0.1013332482991364,0.8165277625056032,0.7008517763591144,0.9445099738512952,0.0009116903617357837,0.0006217050579282389,0.0013046786352429681,0.0020903110720143442,0.0015349379151434388,0.0027105137108308875,0.06519326599830423,0.044911292807219574,0.09416266829848835,0.7781491907551469,0.669277655491248,0.8983569044584638,0.0008688389418958661,0.0005955412321235395,0.0012424616887653725,0.0019920619283331762,0.0014667966329538192,0.0025855509196250504,0.06601661572165053,0.04556564174992875,0.09538520619123612,0.6960941936289771,0.5982603937302475,0.8071989135199658,0.0007772208078319027,0.0005299254309554313,0.0011114026396174498,0.0017820011356901816,0.0013179942505637645,0.0022884071983869624,0.05086377539170864,0.035056655056357786,0.07295956380987846
Comoros,2028,1.117518190481516,0.9711114671036986,1.2739255567967493,0.0012477598559539741,0.0008550534689518405,0.001772181816509106,0.0028608465676326807,0.0021503504510007477,0.0036607630099317664,0.09495167825588788,0.06488982827546189,0.13418023330533735,0.9660013623150032,0.8384342716318279,1.1015136981414417,0.0010785844301775124,0.0007405714113952902,0.0015309797317698422,0.0024729634875264076,0.0018522703795317865,0.0031889906542157827,0.08945129673769281,0.06122652149004481,0.12636632887776583,0.9273904616699824,0.8031829212432587,1.0636565142855126,0.0010354736045664092,0.0007100067883336615,0.001468846128023304,0.002374119581875155,0.0017837310211698378,0.0030632455117654478,0.09028388903024538,0.06182231090120882,0.12749906968099614,0.8046097666992279,0.6991974614019759,0.9172217785897082,0.0008983833776908842,0.0006156359732893423,0.0012759649788386422,0.0020598010027500237,0.0015482471430860922,0.0026357365189057635,0.06836478260364454,0.04672038857779894,0.09660908966006738
Comoros,2029,1.2694629646120488,1.0931514352896778,1.439510368402688,0.0014174131028513528,0.0009668722385573199,0.0020105829677503294,0.003249825189406845,0.002400253344627659,0.0041605246450687455,0.12283024871215785,0.08394908009939799,0.17312455051866343,1.1167265906778798,0.9638317312007718,1.2728892194654764,0.0012468759987914048,0.0008528634912548339,0.0017666020514280785,0.0028588200721353717,0.0020997858644654045,0.003685044093366711,0.11728283610237945,0.080253878894415,0.1652431933928792,1.0778633449176918,0.9266507266580741,1.2335835469388852,0.0012034834183889847,0.0008249070348767488,0.0017036789118321173,0.0027593301629892913,0.002030811920056945,0.0035584485422218365,0.11812626882628023,0.08085736115499394,0.16639100109007116,0.9140088313706272,0.787065335553107,1.036441303958108,0.001020532406081257,0.0006961448519623733,0.0014476122852316402,0.002339862608308806,0.001728175705344825,0.0029955603148695887,0.08843713252261229,0.06044289970801846,0.12464865070429312
